,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,23.888611793518066,0.4877646544574129,0.003639841079711914,0.0007271643559398812,0.01,2,1,"{'learning_rate': 0.01, 'max_depth': 2, 'subsample': 1}",0.4989420072633919,0.46124980813136507,0.5042537477055108,0.4513477477174501,0.44419418395742116,0.4719974989550278,0.024825074100608684,45
1,20.995599126815797,3.709405793182622,0.003922462463378906,0.0006106498294948987,0.01,2,0.7,"{'learning_rate': 0.01, 'max_depth': 2, 'subsample': 0.7}",0.5019816900300085,0.4719517476352205,0.5116369821028265,0.4628847222811028,0.45502516483432764,0.4806960613766972,0.02219513602131761,26
2,16.95653100013733,0.45175851825030033,0.004187965393066406,0.0008388677472387751,0.01,2,0.4,"{'learning_rate': 0.01, 'max_depth': 2, 'subsample': 0.4}",0.5046528910600746,0.4719923390772054,0.5044299666267233,0.46153547004195317,0.45616958086535675,0.47975604953426265,0.020867396215210405,28
3,19.218216848373412,2.166271336731572,0.005816316604614258,0.0008604908232071695,0.01,2,0.1,"{'learning_rate': 0.01, 'max_depth': 2, 'subsample': 0.1}",0.4689099086826348,0.4585805247340222,0.4979030668414378,0.4531650970426063,0.43596945844155066,0.46290561114845036,0.020493968888672935,58
4,24.442876434326173,1.4518937008791442,0.00567173957824707,0.0014659086252247994,0.01,3,1,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1}",0.5220097568939098,0.4701874832431723,0.5136345077698408,0.4522329412052436,0.46671003931906063,0.4849549456862453,0.027630636791619805,16
5,26.679939651489256,0.6467819540966185,0.006498861312866211,0.0013379324117036792,0.01,3,0.7,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.7}",0.5227436279243233,0.4800600304090511,0.5209130848194936,0.4676878022768354,0.4696839980131048,0.49221770868856163,0.024546078802958456,7
6,21.46190152168274,3.8085837934765485,0.00442352294921875,0.0007413734896656854,0.01,3,0.4,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.4}",0.521155052983983,0.47634931615402365,0.5133939957709337,0.4656565156998126,0.46526988049568707,0.48836495222088805,0.024062729131996755,10
7,17.304331398010255,0.7729130993459569,0.006050968170166015,0.0012305419720979095,0.01,3,0.1,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.1}",0.47283079768915315,0.454694297036492,0.4907544452662522,0.45920236223283173,0.44075983607620894,0.46364834766018764,0.016987546541427586,57
8,40.66983623504639,0.7095660642147213,0.007403373718261719,0.0012664376246184733,0.01,5,1,"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 1}",0.5180323056145981,0.47440223227573053,0.5185641057555095,0.4303531566911707,0.47266973334399687,0.4828043067362012,0.032997583866111256,21
9,38.92741451263428,5.130927105047658,0.007113218307495117,0.0009227455224253199,0.01,5,0.7,"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.7}",0.5281748426649686,0.48151572950726473,0.5304972230483007,0.47044503656855585,0.4744435138915305,0.4970152691361241,0.026637032051261535,2
10,31.592856693267823,1.2042620484035373,0.005368947982788086,0.0014784828875122839,0.01,5,0.4,"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.4}",0.5164786828093502,0.4776690266171293,0.5237412106144004,0.4692113277307701,0.4689866034462251,0.491217370243575,0.02390800961814472,8
11,27.25549998283386,1.236732041861083,0.005477428436279297,0.00047651088996498883,0.01,5,0.1,"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.1}",0.46711991880865533,0.454894415676512,0.4934922896269497,0.4550674562994871,0.43522833654392235,0.46116048339110527,0.019129691000196833,60
12,49.60183229446411,1.6766346434887274,0.008188009262084961,0.0010462852915212643,0.01,7,1,"{'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1}",0.5146676684315161,0.48271764153553387,0.5350751036324918,0.42859763814515517,0.47290761366465994,0.48679313308187133,0.036617676914214414,14
13,51.83052501678467,4.650978022706566,0.006793975830078125,0.0008707664599421092,0.01,7,0.7,"{'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.7}",0.5290979001206824,0.48178478742734954,0.5324893297729267,0.47379335687540214,0.47056703257831145,0.4975464813549345,0.02741177577608508,1
14,39.00562481880188,3.300549476573592,0.006735372543334961,0.0013017396557528133,0.01,7,0.4,"{'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.4}",0.511752911211863,0.47348294726114215,0.5245245932210307,0.46273062982523405,0.4746388155903619,0.48942597942192634,0.02414906520974304,9
15,30.053766202926635,1.85835458543699,0.006384515762329101,0.0008527961038239728,0.01,7,0.1,"{'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.1}",0.46613299876307734,0.45560727039886717,0.4991720460815139,0.4531291952804867,0.4272956043912154,0.460267422983032,0.023271385071624476,61
16,67.33202686309815,0.74766488531481,0.007492589950561524,0.0008823524626490918,0.01,9,1,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 1}",0.5119340736954605,0.47905330807499535,0.5229316967022214,0.4260217710694848,0.47124045549189675,0.4822362610068117,0.03414435933541912,24
17,67.32475337982177,7.4884582152530275,0.006941843032836914,0.0009575029458593935,0.01,9,0.7,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 0.7}",0.5205243298819775,0.4807147546605438,0.5376711308278319,0.46900104054215574,0.47366663105124407,0.49631557739275056,0.027563707517934525,3
