,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,15.08126621246338,1.2188225299636726,0.0033125877380371094,0.0007193934286894333,0.01,2,1,1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 1}",0.04137512667634169,0.033556633080209175,0.0885822791218085,0.05118211981395049,0.06122772685714495,0.05518477710989096,0.019112376654817714,31
1,11.188371896743774,1.9541727938830205,0.004026269912719727,0.0014847105980355555,0.01,2,1,0.7,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.7}",0.04485864422494801,0.05313719078279577,0.09588250853286251,0.04046301812469599,0.06433710881828447,0.05973569409671735,0.019819526277459015,5
2,8.353531312942504,0.5778728745168588,0.003077411651611328,0.0004364425831034912,0.01,2,1,0.4,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.4}",0.04821036916756416,0.05995518389197718,0.09346019528057958,0.042873198001506574,0.06302340110687654,0.06150446948970081,0.017605301647995914,2
3,7.7749724864959715,0.8859573025338842,0.0038475990295410156,0.0007601925902986334,0.01,2,1,0.1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.1}",0.04222758814951566,0.05542233299663957,0.08034408489073419,0.0383122114449419,0.05421142899870435,0.054103529296107136,0.014701845741640102,38
4,14.549929857254028,3.9132520095198107,0.003678035736083984,0.0006144230317678156,0.01,2,5,1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 1}",0.0289242003647171,0.034920635500917174,0.09725104614524871,0.05174015778744767,0.06725652654171199,0.05601851326800853,0.024592443040118095,28
5,11.092810821533202,1.4065125555931908,0.003585338592529297,0.0006868319953558314,0.01,2,5,0.7,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.7}",0.04256383429757582,0.05227753349641173,0.09883149191036844,0.03962169538945104,0.0647761166246622,0.05961413434369385,0.021488989062194427,6
6,7.311861228942871,0.4320445781122721,0.002782297134399414,0.0003241000603532749,0.01,2,5,0.4,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.4}",0.05108979034080596,0.06055818723647455,0.09227946214195204,0.03930862782595468,0.06340110702858937,0.06132743491475532,0.01762133411257895,3
7,7.2978311538696286,0.8522777651616013,0.0027018070220947267,0.00038986228800093255,0.01,2,5,0.1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.1}",0.038035159153476106,0.04770513808328747,0.08227075251130123,0.04561157930319715,0.05233078367180821,0.05319068254461403,0.015255253446465255,43
8,15.065183019638061,2.469239108307004,0.0044479846954345705,0.0005904236010706083,0.01,2,10,1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 1}",0.024852534727744735,0.03249308656805672,0.0904190221435941,0.041003029647417644,0.06849388060448225,0.05145231073825909,0.024433613901807354,53
9,11.288943529129028,1.234102741195453,0.0037273883819580076,0.0013671661708835904,0.01,2,10,0.7,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.7}",0.042929504120798434,0.05482890740874424,0.09596949930339771,0.03466741223594383,0.06571430817534774,0.05882192624884639,0.021351350965299477,9
10,8.099403858184814,0.8303497155012385,0.002662372589111328,0.0006080295942297308,0.01,2,10,0.4,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.4}",0.049492213720530476,0.0603465981396466,0.09731212829862934,0.039368521947091284,0.05995446197063514,0.06129478481530657,0.01959594979942958,4
11,6.671601390838623,0.6742733778513826,0.002671337127685547,0.0003650398391626043,0.01,2,10,0.1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.1}",0.045858202571927964,0.04277529128252333,0.08002522596294481,0.04147396585101415,0.0562921762647044,0.05328497238662293,0.014347087639412183,41
12,11.633146333694459,0.8130847731185844,0.0041240215301513675,0.0006610775949372999,0.01,3,1,1,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1}",0.048546022315373305,0.04446095110207582,0.08075457182182888,0.0535113224078031,0.056267659896493405,0.0567081055087149,0.012690613458729363,20
13,12.51742696762085,1.2863592907463868,0.004651498794555664,0.0004629908429530484,0.01,3,1,0.7,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.7}",0.039053314184910315,0.06365043650231006,0.09758466436978896,0.03089250328534865,0.06601095667943035,0.05943837500435767,0.023437137969896996,7
14,10.47977876663208,1.1970702521447931,0.0031981468200683594,0.0004199648626497087,0.01,3,1,0.4,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.4}",0.0420015573136292,0.046799191211481794,0.09706490425700731,0.03698227253676489,0.057600637950641964,0.056089712653905034,0.021592282878645452,27
15,8.523281049728393,0.3458595028872293,0.00422062873840332,0.0011204723013503053,0.01,3,1,0.1,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.1}",0.03491505252938365,0.03298364018270539,0.08295378622328231,0.0332883032318434,0.02872522868614702,0.042573202170672356,0.02029371450184373,91
