,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,4.218002605438232,0.13308503056950108,0.0027152538299560548,0.0003397574205475902,0.01,2,1,1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 1}",0.03693907875091562,0.028533508944918795,0.04549696412580495,0.042827744142927004,0.0025994277325250836,0.03127934473941829,0.015476537549546764,41
1,3.99275860786438,0.27666225100642644,0.0022704601287841797,0.0004428528679405045,0.01,2,1,0.7,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.7}",0.039784365042332515,0.03548027987577729,0.05598476858850132,0.04217353133836532,0.003860681638608643,0.03545672529671702,0.017225301391973435,12
2,3.9869598388671874,0.3220167787791757,0.0022687435150146483,0.0002931362548067799,0.01,2,1,0.4,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.4}",0.04246564650748719,0.03075918864681837,0.0572106350095376,0.04059420238464517,0.004449224345766112,0.03509577937885089,0.017502181527932807,15
3,3.496815633773804,0.37619953648263293,0.0026042938232421877,0.0004289562355034982,0.01,2,1,0.1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.1}",0.03237278346022354,0.04669843152023112,0.06524912633552593,0.019117630308807088,-0.002598338340512596,0.032167926656855014,0.023171304351346476,33
4,3.824482250213623,0.280914439375354,0.002155494689941406,0.00016129952725695424,0.01,2,5,1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 1}",0.0376210359917416,0.02554869807375515,0.04643236047596855,0.041512765879486935,0.0021073377943863214,0.030644439643067713,0.01585171675297504,46
5,3.9093676090240477,0.25198666912841977,0.0021685123443603515,9.580625662774231e-05,0.01,2,5,0.7,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.7}",0.04009809432568312,0.03604967904169154,0.055395392969211366,0.04110487529921303,0.0026299587048429496,0.0350556000681284,0.017482208471723017,16
6,3.7728672504425047,0.3546046994475921,0.0026543140411376953,0.000410953273795604,0.01,2,5,0.4,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.4}",0.04549417690718094,0.030911775746787495,0.05614015903463798,0.04199063918036716,0.004964790203688119,0.03590030821453234,0.017439482445109043,9
7,3.5341563701629637,0.4860296849158585,0.002489042282104492,0.0003717566157598896,0.01,2,5,0.1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.1}",0.028739905344753347,0.04784708980748831,0.065752329269262,0.039395523411817845,0.002638217874196269,0.03687461314150355,0.02097129921282783,5
8,3.9988810062408446,0.18451828744307944,0.0025285720825195313,0.00032472360500768356,0.01,2,10,1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 1}",0.03605482552573325,0.029638362582446787,0.04382575716524617,0.043635521382384246,0.003532195070943489,0.031337332345350785,0.014869250869385722,40
9,3.969660186767578,0.22963088718881208,0.0022199153900146484,0.00031949317253780193,0.01,2,10,0.7,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.7}",0.041348935525090114,0.0387236062620776,0.0555804594749274,0.0433057736669743,0.002168621797050574,0.036225479345224,0.01798391398378071,7
10,3.842356634140015,0.32574840469173083,0.0021997928619384766,0.00029274289482784997,0.01,2,10,0.4,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.4}",0.0450983362626709,0.03330002932097664,0.05709622829643557,0.04154179724964768,0.006788899121638825,0.03676505805027393,0.01682969860058164,6
11,3.3891640663146974,0.3990541802390776,0.002568769454956055,0.0005119964329282936,0.01,2,10,0.1,"{'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.1}",0.034870200142034236,0.044478890803743565,0.05927438943290875,0.023727685719116764,0.00905307930125454,0.03428084907981157,0.017186239111433802,19
12,4.718290090560913,0.2623054004759406,0.002443885803222656,0.0003533669830394006,0.01,3,1,1,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1}",0.0373046869080953,0.0175157964096625,0.04989024778593887,0.03841360480502665,-0.0007688676713639708,0.028471093647471867,0.017948035756123346,56
13,4.889462804794311,0.32006895382271494,0.002521991729736328,0.00027163973648462557,0.01,3,1,0.7,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.7}",0.052951426717675276,0.02714274455676491,0.058653683951524815,0.04122793735163588,-0.0028283436318254918,0.035429489789155076,0.02196513340258769,13
14,4.444406366348266,0.5065732483312037,0.00234375,0.0001980158722159925,0.01,3,1,0.4,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.4}",0.04610614096384569,0.020472087594701205,0.061410750637131084,0.02879296606022108,0.0027656260427812995,0.03190951425973607,0.0203064569995412,36
15,4.546069383621216,0.6452206048098267,0.0026641845703125,0.0002776614869958297,0.01,3,1,0.1,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.1}",0.03201111754035779,0.046287226535618675,0.06879760908327037,0.02275181940797877,-0.007475385645431487,0.032474477384358824,0.02530177176445084,32
