,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,3.0111844539642334,0.2764005637098714,0.0038477420806884766,0.0006495800116627485,5,{'max_depth': 5},0.4188294755442632,0.4259777236239999,0.3960158985478591,0.5154424048033395,0.41792135965070953,0.4348373724340342,0.04153354236351147,1
1,2.375300168991089,1.059181543681223,0.0027391910552978516,0.0007373653231111253,6,{'max_depth': 6},0.43641269253240655,0.4564087652143929,0.3710419195873511,0.4943498893406343,0.38587187868449113,0.42881702907185526,0.04537797483253842,2
